	bin	L_score	pvals	qvals	norm_pvals	norm_qvals
MACF1_8	mean_2_var_3	-0.033140915794139934	0.8241758241758241	0.9174413066868926	0.7969773042488619	0.890022158609639
MBNL1_7	mean_2_var_3	-0.015229832464736203	0.7632367632367633	0.8790456854972984	0.7339786433932155	0.8576481705024346
MEF2C_4	mean_2_var_3	0.14113001419844587	0.08291708291708291	0.33100788100788103	0.12034009446537963	0.42149421975626655
MGLL_2	mean_2_var_3	-0.08445710709856856	0.945054945054945	0.976322041054184	0.9223449075183383	0.9548273618634915
MOB4_2	mean_2_var_3	-0.021609052668296186	0.8031968031968032	0.9116480900441621	0.7574906724260249	0.8645071587217105
MRPL22_1	mean_2_var_3	0.004695476205920964	0.6613386613386614	0.8182664792834284	0.6538532599405121	0.8196141106764419
MRPL55_16	mean_2_var_3	-0.056729058422598067	0.8741258741258742	0.943419864411344	0.8648002012531	0.9298723398227227
MYB_6	mean_2_var_3	0.10071786320451268	0.1878121878121878	0.4719121458251893	0.23930559934155077	0.5871180811686386
MYL6_8	mean_2_var_3	0.054494571816361546	0.38961038961038963	0.6638693002329367	0.4297706576095708	0.7177854256585833
N4BP2L2_16	mean_2_var_3	0.03854893385207979	0.4995004995004995	0.7432471169087872	0.5025615629056615	0.7659921843408269
NARS_2	mean_2_var_3	0.11764273853452958	0.14085914085914086	0.4130478401091509	0.18321557335252125	0.5250413228098079
NFU1_3	mean_2_var_3	0.12010916833274175	0.13786213786213786	0.4112145918597532	0.17578634354121858	0.5132961231403583
NOL8_1	mean_2_var_3	0.0008613916052636798	0.6813186813186813	0.8333236428474524	0.6699726103525175	0.8251637922751982
NOL8_2	mean_2_var_3	0.19896902747651737	0.04195804195804196	0.24349708868537323	0.03299790263154713	0.18834605329199947
NOL8_nmdSE_1	mean_2_var_3	-0.10536596067631765	0.9590409590409591	0.9816898968190482	0.9516914494747659	0.973448407390487
NOL8_nmdSE_2	mean_2_var_3	-0.12232980706621008	0.97002997002997	0.986971301026938	0.9683137214498685	0.9844465367729963
NQO2_9	mean_2_var_3	0.553761003892931	0.000999000999000999	0.018981018981018984	1.622946764864334e-09	1.5764661406974754e-07
NREP_2	mean_2_var_3	-0.057445883075801785	0.8781218781218781	0.943419864411344	0.8665837359307562	0.930303128278606
NREP_4	mean_2_var_3	-0.035572191488613444	0.8411588411588412	0.9281521978419354	0.804783749000404	0.8929880478908483
NSRP1_5	mean_2_var_3	0.01693822614480051	0.6153846153846154	0.7976994967649174	0.6006190363644396	0.8004185645671825
NT5C2_nmdSE_1	mean_2_var_3	-0.032035819838934554	0.8241758241758241	0.9174413066868926	0.7933682495345822	0.8881370154192619
