	bin	L_score	pvals	qvals	norm_pvals	norm_qvals
Nsmf_3_subsampled3	mean_1_var_2	-0.009825321897725926	0.26673326673326675	0.5707607567529747	0.27066450349233995	
Raf1_3_subsampled3	mean_1_var_2	-0.03846311604345311	0.8491508491508492	0.9666913268900572	0.8440576250859797	
Rbm39_nmdSE_3_subsampled3	mean_1_var_2	-0.04548961557270937	0.9300699300699301	0.995271051529116	0.9206215418478192	
Smarca2_9_subsampled3	mean_1_var_2	0.02869119282287649	0.002997002997002997	0.0206018981018981	0.002615713547040998	
Abhd10_1_subsampled3	mean_1_var_2	0.062331235567916685	0.002997002997002997	0.0206018981018981	1.3146353992296063e-06	
Gpsm1_3_subsampled3	mean_1_var_2	-0.05452036225714476	0.9690309690309691	1.0	0.9726201003023279	
Kat7_1_subsampled3	mean_1_var_2	0.014613666169065223	0.012987012987012988	0.06849735941807554	0.023018240423343474	
Mrpl13_3_subsampled3	mean_1_var_2	-0.028617724593615917	0.7042957042957043	0.9017127525586318	0.6749488776255544	
Stradb_3_subsampled3	mean_1_var_2	0.007297511856317427	0.03996003996003996	0.16456833231670975	0.056977584982483155	
Trim27_nmdSE_1_subsampled3	mean_1_var_2	-0.08704781131806685	0.995004995004995	1.0	0.9999161140374794	
Zcchc17_3_subsampled3	mean_1_var_2	-0.0060602916135020675	0.1798201798201798	0.4519612015041631	0.20495261146602367	
Zcrb1_nmdSE_1_subsampled3	mean_1_var_2	-0.004885850796616422	0.15684315684315683	0.4187052429770876	0.18657667790888477	
Camk2a_1_subsampled3	mean_1_var_2	0.004885250700812236	0.052947052947052944	0.20342815079657184	0.07436536285732796	
Gtf2a2_4_subsampled3	mean_1_var_2	0.06160390511600302	0.002997002997002997	0.0206018981018981	1.6070332756150462e-06	
Idh2_2_subsampled3	mean_1_var_2	-0.0053679697880891514	0.16883116883116883	0.4383658519635857	0.19399331244527473	
Mff_7_subsampled3	mean_1_var_2	0.02657891004165946	0.003996003996003996	0.025239691395893542	0.0037612254482880443	
Nt5c2_nmdSE_1_subsampled3	mean_1_var_2	0.028679991709547294	0.002997002997002997	0.0206018981018981	0.0026208474865497904	
Scn1a_3_subsampled3	mean_1_var_2	0.06648985766666572	0.002997002997002997	0.0206018981018981	4.0407367121805124e-07	
Snrnp70_nmdSE_1_subsampled3	mean_1_var_2	-0.0417810466429437	0.8861138861138861	0.98154336599348	0.8847762298876072	
Chtop_2_subsampled3	mean_1_var_2	0.028336112069449176	0.002997002997002997	0.0206018981018981	0.0027829591601202805	
Fhl1_3_subsampled3	mean_1_var_2	0.0034026063547140475	0.061938061938061936	0.22607392607392607	0.08690696559322636	
Tpra1_5_subsampled3	mean_1_var_2	0.09546657011811548	0.000999000999000999	0.008986651298537885	2.4381249373212038e-11	
Mff_4_subsampled3	mean_1_var_2	0.2584393036260271	0.000999000999000999	0.008986651298537885	1.422412233265358e-56	
Dctn6_4_subsampled3	mean_1_var_2	0.003520229843742807	0.061938061938061936	0.22607392607392607	0.08585765987828431	
Rbm3_nmdSE_1_subsampled3	mean_1_var_2	0.13055674537555093	0.000999000999000999	0.008986651298537885	5.535904974311074e-18	
Dbn1_1_subsampled3	mean_1_var_2	0.23433128277126417	0.000999000999000999	0.008986651298537885	1.4464145039401333e-47	
Erp29_1_subsampled3	mean_1_var_2	-0.0001419791153771938	0.0969030969030969	0.3109115699547438	0.12317085537130695	
Rtn4_6_subsampled4	mean_1_var_2	-0.018420624590346227	0.4915084915084915	0.7759719706131188	0.4506750340081274	
Sdccag3_6_subsampled4	mean_1_var_2	-0.008286270196561585	0.23776223776223776	0.5392633212264777	0.24259538854988744	
Trim26_3_subsampled4	mean_1_var_2	-0.04357891354194432	0.9070929070929071	0.9917308668799723	0.9033776505626275	
Extl3_2_subsampled4	mean_1_var_2	-0.025963770966963014	0.6563436563436563	0.8714274619634349	0.6191682248161001	
